"sample_label","analysis","name","value","region","site","transect","tree_number","horizon"
"COMPASS_Dec2021_090","TCTNTS","TS_perc",0.086,"WLE","OWC","wetland","WC3","A"
"COMPASS_Dec2021_091","TCTNTS","TC_perc",8.635,"WLE","OWC","wetland","WC4","A"
"COMPASS_Dec2021_091","TCTNTS","TN_perc",0.623,"WLE","OWC","wetland","WC4","A"
"COMPASS_Dec2021_091","TCTNTS","TS_perc",0.108,"WLE","OWC","wetland","WC4","A"
"COMPASS_Dec2021_092","TCTNTS","TC_perc",4.959,"WLE","OWC","wetland","WC5","A"
"COMPASS_Dec2021_092","TCTNTS","TN_perc",0.424,"WLE","OWC","wetland","WC5","A"
"COMPASS_Dec2021_092","TCTNTS","TS_perc",0.061,"WLE","OWC","wetland","WC5","A"
"COMPASS_Dec2021_093","TCTNTS","TC_perc",6.93,"WLE","OWC","wetland","WC6","A"
"COMPASS_Dec2021_093","TCTNTS","TN_perc",0.559,"WLE","OWC","wetland","WC6","A"
"COMPASS_Dec2021_093","TCTNTS","TS_perc",0.092,"WLE","OWC","wetland","WC6","A"
"COMPASS_Dec2021_094","TCTNTS","TC_perc",7.119,"WLE","OWC","wetland","WC7","A"
"COMPASS_Dec2021_094","TCTNTS","TN_perc",0.581,"WLE","OWC","wetland","WC7","A"
"COMPASS_Dec2021_094","TCTNTS","TS_perc",0.096,"WLE","OWC","wetland","WC7","A"
"COMPASS_Dec2021_095","TCTNTS","TC_perc",5.593,"WLE","OWC","wetland","WC8","A"
"COMPASS_Dec2021_095","TCTNTS","TN_perc",0.455,"WLE","OWC","wetland","WC8","A"
"COMPASS_Dec2021_095","TCTNTS","TS_perc",0.086,"WLE","OWC","wetland","WC8","A"
"COMPASS_May22_129","TCTNTS","TC_perc",28.582,"CB","MSM","upland","401","O"
"COMPASS_May22_129","TCTNTS","TN_perc",0.783,"CB","MSM","upland","401","O"
"COMPASS_May22_129","TCTNTS","TS_perc",0.117,"CB","MSM","upland","401","O"
"COMPASS_May22_130","TCTNTS","TC_perc",33.01,"CB","MSM","upland","402","O"
"COMPASS_May22_130","TCTNTS","TN_perc",1.035,"CB","MSM","upland","402","O"
"COMPASS_May22_130","TCTNTS","TS_perc",0.121,"CB","MSM","upland","402","O"
"COMPASS_May22_131","TCTNTS","TC_perc",35.503,"CB","MSM","upland","403","O"
"COMPASS_May22_131","TCTNTS","TN_perc",1.337,"CB","MSM","upland","403","O"
"COMPASS_May22_131","TCTNTS","TS_perc",0.157,"CB","MSM","upland","403","O"
"COMPASS_May22_132","TCTNTS","TC_perc",31.068,"CB","MSM","upland","404","O"
"COMPASS_May22_132","TCTNTS","TN_perc",1.029,"CB","MSM","upland","404","O"
"COMPASS_May22_132","TCTNTS","TS_perc",0.167,"CB","MSM","upland","404","O"
"COMPASS_May22_133","TCTNTS","TC_perc",35.136,"CB","MSM","upland","405","O"
"COMPASS_May22_133","TCTNTS","TN_perc",1.263,"CB","MSM","upland","405","O"
"COMPASS_May22_133","TCTNTS","TS_perc",0.16,"CB","MSM","upland","405","O"
"COMPASS_May22_134","TCTNTS","TC_perc",36.542,"CB","MSM","upland","406","O"
"COMPASS_May22_134","TCTNTS","TN_perc",1.119,"CB","MSM","upland","406","O"
"COMPASS_May22_134","TCTNTS","TS_perc",0.136,"CB","MSM","upland","406","O"
"COMPASS_May22_135","TCTNTS","TC_perc",32.866,"CB","MSM","upland","407","O"
"COMPASS_May22_135","TCTNTS","TN_perc",1.333,"CB","MSM","upland","407","O"
"COMPASS_May22_135","TCTNTS","TS_perc",0.556,"CB","MSM","upland","407","O"
"COMPASS_May22_136","TCTNTS","TC_perc",28.411,"CB","MSM","upland","408","O"
"COMPASS_May22_136","TCTNTS","TN_perc",1.102,"CB","MSM","upland","408","O"
"COMPASS_May22_136","TCTNTS","TS_perc",0.123,"CB","MSM","upland","408","O"
"COMPASS_May22_137","TCTNTS","TC_perc",25.983,"CB","MSM","transition","409","O"
"COMPASS_May22_137","TCTNTS","TN_perc",1.555,"CB","MSM","transition","409","O"
"COMPASS_May22_137","TCTNTS","TS_perc",0.321,"CB","MSM","transition","409","O"
"COMPASS_May22_138","TCTNTS","TC_perc",27.367,"CB","MSM","transition","410","O"
"COMPASS_May22_138","TCTNTS","TN_perc",1.863,"CB","MSM","transition","410","O"
"COMPASS_May22_138","TCTNTS","TS_perc",0.675,"CB","MSM","transition","410","O"
"COMPASS_May22_139","TCTNTS","TC_perc",32.886,"CB","MSM","transition","411","O"
"COMPASS_May22_139","TCTNTS","TN_perc",1.583,"CB","MSM","transition","411","O"
"COMPASS_May22_140","TCTNTS","TC_perc",34.061,"CB","MSM","transition","412","O"
"COMPASS_May22_140","TCTNTS","TN_perc",1.5,"CB","MSM","transition","412","O"
"COMPASS_May22_141","TCTNTS","TC_perc",33.159,"CB","MSM","transition","413","O"
"COMPASS_May22_141","TCTNTS","TN_perc",1.613,"CB","MSM","transition","413","O"
"COMPASS_May22_141","TCTNTS","TS_perc",0.361,"CB","MSM","transition","413","O"
"COMPASS_May22_142","TCTNTS","TC_perc",27.324,"CB","MSM","transition","414","O"
"COMPASS_May22_142","TCTNTS","TN_perc",1.171,"CB","MSM","transition","414","O"
"COMPASS_May22_142","TCTNTS","TS_perc",0.449,"CB","MSM","transition","414","O"
"COMPASS_May22_143","TCTNTS","TC_perc",26.889,"CB","MSM","transition","415","O"
"COMPASS_May22_143","TCTNTS","TN_perc",1.343,"CB","MSM","transition","415","O"
"COMPASS_May22_143","TCTNTS","TS_perc",0.358,"CB","MSM","transition","415","O"
"COMPASS_May22_145","TCTNTS","TC_perc",27.634,"CB","MSM","wetland","W1","O"
"COMPASS_May22_145","TCTNTS","TN_perc",1.419,"CB","MSM","wetland","W1","O"
"COMPASS_May22_145","TCTNTS","TS_perc",1.055,"CB","MSM","wetland","W1","O"
"COMPASS_May22_146","TCTNTS","TC_perc",38.697,"CB","MSM","wetland","W2","O"
"COMPASS_May22_146","TCTNTS","TN_perc",1.803,"CB","MSM","wetland","W2","O"
"COMPASS_May22_146","TCTNTS","TS_perc",1.75,"CB","MSM","wetland","W2","O"
"COMPASS_May22_147","TCTNTS","TC_perc",31.479,"CB","MSM","wetland","W3","O"
"COMPASS_May22_147","TCTNTS","TN_perc",1.643,"CB","MSM","wetland","W3","O"
"COMPASS_May22_147","TCTNTS","TS_perc",1.814,"CB","MSM","wetland","W3","O"
"COMPASS_May22_148","TCTNTS","TC_perc",22.558,"CB","MSM","wetland","W4","O"
"COMPASS_May22_148","TCTNTS","TN_perc",1.367,"CB","MSM","wetland","W4","O"
"COMPASS_May22_148","TCTNTS","TS_perc",1.537,"CB","MSM","wetland","W4","O"
"COMPASS_May22_149","TCTNTS","TC_perc",41.044,"CB","MSM","wetland","W5","O"
"COMPASS_May22_149","TCTNTS","TN_perc",1.575,"CB","MSM","wetland","W5","O"
"COMPASS_May22_149","TCTNTS","TS_perc",2.028,"CB","MSM","wetland","W5","O"
"COMPASS_May22_150","TCTNTS","TC_perc",28.568,"CB","MSM","wetland","W6","O"
"COMPASS_May22_150","TCTNTS","TN_perc",1.67,"CB","MSM","wetland","W6","O"
"COMPASS_May22_150","TCTNTS","TS_perc",1.602,"CB","MSM","wetland","W6","O"
"COMPASS_May22_151","TCTNTS","TC_perc",40.417,"CB","MSM","wetland","W7","O"
"COMPASS_May22_151","TCTNTS","TN_perc",1.662,"CB","MSM","wetland","W7","O"
"COMPASS_May22_151","TCTNTS","TS_perc",1.866,"CB","MSM","wetland","W7","O"
"COMPASS_May22_152","TCTNTS","TC_perc",31.239,"CB","MSM","wetland","W8","O"
"COMPASS_May22_152","TCTNTS","TN_perc",2.039,"CB","MSM","wetland","W8","O"
"COMPASS_May22_152","TCTNTS","TS_perc",1.542,"CB","MSM","wetland","W8","O"
"COMPASS_May22_153","TCTNTS","TC_perc",34.105,"CB","MSM","wetland","W9","O"
"COMPASS_May22_153","TCTNTS","TN_perc",2.167,"CB","MSM","wetland","W9","O"
"COMPASS_May22_153","TCTNTS","TS_perc",2.436,"CB","MSM","wetland","W9","O"
"COMPASS_May22_172","TCTNTS","TC_perc",34.831,"CB","GWI","upland","622","O"
"COMPASS_May22_172","TCTNTS","TN_perc",1.404,"CB","GWI","upland","622","O"
"COMPASS_May22_172","TCTNTS","TS_perc",0.159,"CB","GWI","upland","622","O"
"COMPASS_May22_173","TCTNTS","TC_perc",32.815,"CB","GWI","upland","633","O"
"COMPASS_May22_173","TCTNTS","TN_perc",1.224,"CB","GWI","upland","633","O"
"COMPASS_May22_173","TCTNTS","TS_perc",0.162,"CB","GWI","upland","633","O"
"COMPASS_May22_174","TCTNTS","TC_perc",22.122,"CB","GWI","upland","642","O"
"COMPASS_May22_174","TCTNTS","TN_perc",0.808,"CB","GWI","upland","642","O"
"COMPASS_May22_174","TCTNTS","TS_perc",0.088,"CB","GWI","upland","642","O"
"COMPASS_May22_175","TCTNTS","TC_perc",33.96,"CB","GWI","upland","647","O"
"COMPASS_May22_175","TCTNTS","TN_perc",1.255,"CB","GWI","upland","647","O"
"COMPASS_May22_175","TCTNTS","TS_perc",0.144,"CB","GWI","upland","647","O"
"COMPASS_May22_176","TCTNTS","TC_perc",30.739,"CB","GWI","upland","650","O"
"COMPASS_May22_176","TCTNTS","TN_perc",1.321,"CB","GWI","upland","650","O"
"COMPASS_May22_176","TCTNTS","TS_perc",0.173,"CB","GWI","upland","650","O"
"COMPASS_May22_177","TCTNTS","TC_perc",37.672,"CB","GWI","upland","678","O"
"COMPASS_May22_177","TCTNTS","TN_perc",1.347,"CB","GWI","upland","678","O"
"COMPASS_May22_177","TCTNTS","TS_perc",0.176,"CB","GWI","upland","678","O"
"COMPASS_May22_178","TCTNTS","TC_perc",30.709,"CB","GWI","upland","682","O"
"COMPASS_May22_178","TCTNTS","TN_perc",1.403,"CB","GWI","upland","682","O"
"COMPASS_May22_178","TCTNTS","TS_perc",0.175,"CB","GWI","upland","682","O"
"COMPASS_May22_179","TCTNTS","TC_perc",35.26,"CB","GWI","upland","683","O"
"COMPASS_May22_179","TCTNTS","TN_perc",1.324,"CB","GWI","upland","683","O"
"COMPASS_May22_179","TCTNTS","TS_perc",0.162,"CB","GWI","upland","683","O"
"COMPASS_May22_180","TCTNTS","TC_perc",20.996,"CB","GWI","transition","162","O"
"COMPASS_May22_180","TCTNTS","TN_perc",0.968,"CB","GWI","transition","162","O"
"COMPASS_May22_180","TCTNTS","TS_perc",0.253,"CB","GWI","transition","162","O"
"COMPASS_May22_181","TCTNTS","TC_perc",30.533,"CB","GWI","transition","163","O"
"COMPASS_May22_181","TCTNTS","TN_perc",1.422,"CB","GWI","transition","163","O"
"COMPASS_May22_181","TCTNTS","TS_perc",0.264,"CB","GWI","transition","163","O"
"COMPASS_May22_182","TCTNTS","TC_perc",26.548,"CB","GWI","transition","164","O"
"COMPASS_May22_182","TCTNTS","TN_perc",1.27,"CB","GWI","transition","164","O"
"COMPASS_May22_182","TCTNTS","TS_perc",0.289,"CB","GWI","transition","164","O"
"COMPASS_May22_184","TCTNTS","TC_perc",27.125,"CB","GWI","transition","777","O"
"COMPASS_May22_184","TCTNTS","TN_perc",1.17,"CB","GWI","transition","777","O"
"COMPASS_May22_184","TCTNTS","TS_perc",0.209,"CB","GWI","transition","777","O"
"COMPASS_May22_186","TCTNTS","TC_perc",26.152,"CB","GWI","transition","786","O"
"COMPASS_May22_186","TCTNTS","TN_perc",1.246,"CB","GWI","transition","786","O"
"COMPASS_May22_186","TCTNTS","TS_perc",0.324,"CB","GWI","transition","786","O"
"COMPASS_May22_188","TCTNTS","TC_perc",29.516,"CB","GWI","wetland","W1","O"
"COMPASS_May22_188","TCTNTS","TN_perc",1.183,"CB","GWI","wetland","W1","O"
"COMPASS_May22_188","TCTNTS","TS_perc",0.765,"CB","GWI","wetland","W1","O"
"COMPASS_May22_189","TCTNTS","TC_perc",18.437,"CB","GWI","wetland","W2","O"
"COMPASS_May22_189","TCTNTS","TN_perc",0.888,"CB","GWI","wetland","W2","O"
"COMPASS_May22_189","TCTNTS","TS_perc",0.483,"CB","GWI","wetland","W2","O"
"COMPASS_May22_190","TCTNTS","TC_perc",15.871,"CB","GWI","wetland","W3","O"
"COMPASS_May22_190","TCTNTS","TN_perc",0.925,"CB","GWI","wetland","W3","O"
"COMPASS_May22_190","TCTNTS","TS_perc",0.585,"CB","GWI","wetland","W3","O"
"COMPASS_May22_191","TCTNTS","TC_perc",10.608,"CB","GWI","wetland","W4","O"
"COMPASS_May22_191","TCTNTS","TN_perc",0.565,"CB","GWI","wetland","W4","O"
"COMPASS_May22_191","TCTNTS","TS_perc",0.235,"CB","GWI","wetland","W4","O"
"COMPASS_May22_192","TCTNTS","TC_perc",17.072,"CB","GWI","wetland","W5","O"
"COMPASS_May22_192","TCTNTS","TN_perc",1.048,"CB","GWI","wetland","W5","O"
"COMPASS_May22_192","TCTNTS","TS_perc",0.457,"CB","GWI","wetland","W5","O"
"COMPASS_May22_193","TCTNTS","TC_perc",4.69,"CB","GWI","wetland","W6","O"
"COMPASS_May22_193","TCTNTS","TN_perc",0.22,"CB","GWI","wetland","W6","O"
"COMPASS_May22_193","TCTNTS","TS_perc",0.167,"CB","GWI","wetland","W6","O"
"COMPASS_May22_194","TCTNTS","TC_perc",5.217,"CB","GWI","wetland","W7","O"
"COMPASS_May22_194","TCTNTS","TN_perc",0.25,"CB","GWI","wetland","W7","O"
"COMPASS_May22_194","TCTNTS","TS_perc",0.11,"CB","GWI","wetland","W7","O"
"COMPASS_May22_195","TCTNTS","TC_perc",14.631,"CB","GWI","wetland","W8","O"
"COMPASS_May22_195","TCTNTS","TN_perc",0.773,"CB","GWI","wetland","W8","O"
"COMPASS_May22_195","TCTNTS","TS_perc",0.415,"CB","GWI","wetland","W8","O"
"COMPASS_May22_129","LOI","percentOM",54.76,"CB","MSM","upland","401","O"
"COMPASS_May22_130","LOI","percentOM",67.64,"CB","MSM","upland","402","O"
"COMPASS_May22_131","LOI","percentOM",83.5,"CB","MSM","upland","403","O"
"COMPASS_May22_132","LOI","percentOM",71.56,"CB","MSM","upland","404","O"
"COMPASS_May22_133","LOI","percentOM",87.46,"CB","MSM","upland","405","O"
"COMPASS_May22_134","LOI","percentOM",88.41,"CB","MSM","upland","406","O"
"COMPASS_May22_135","LOI","percentOM",79.42,"CB","MSM","upland","407","O"
"COMPASS_May22_136","LOI","percentOM",53.6,"CB","MSM","upland","408","O"
"COMPASS_May22_137","LOI","percentOM",78.82,"CB","MSM","transition","409","O"
"COMPASS_May22_138","LOI","percentOM",69.03,"CB","MSM","transition","410","O"
"COMPASS_May22_139","LOI","percentOM",81.77,"CB","MSM","transition","411","O"
"COMPASS_May22_140","LOI","percentOM",77.21,"CB","MSM","transition","412","O"
"COMPASS_May22_141","LOI","percentOM",69.09,"CB","MSM","transition","413","O"
"COMPASS_May22_142","LOI","percentOM",73.14,"CB","MSM","transition","414","O"
"COMPASS_May22_143","LOI","percentOM",76.3,"CB","MSM","transition","415","O"
"COMPASS_May22_144","LOI","percentOM",79.38,"CB","MSM","transition","416","O"
"COMPASS_May22_145","LOI","percentOM",68.29,"CB","MSM","wetland","W1","O"
"COMPASS_May22_146","LOI","percentOM",70.16,"CB","MSM","wetland","W2","O"
"COMPASS_May22_147","LOI","percentOM",80.19,"CB","MSM","wetland","W3","O"
"COMPASS_May22_148","LOI","percentOM",62.26,"CB","MSM","wetland","W4","O"
"COMPASS_May22_149","LOI","percentOM",75.57,"CB","MSM","wetland","W5","O"
"COMPASS_May22_150","LOI","percentOM",73.52,"CB","MSM","wetland","W6","O"
"COMPASS_May22_151","LOI","percentOM",73.26,"CB","MSM","wetland","W7","O"
"COMPASS_May22_152","LOI","percentOM",65.29,"CB","MSM","wetland","W8","O"
"COMPASS_May22_153","LOI","percentOM",62.53,"CB","MSM","wetland","W9","O"
"COMPASS_May22_172","LOI","percentOM",75.67,"CB","GWI","upland","622","O"
"COMPASS_May22_173","LOI","percentOM",77.16,"CB","GWI","upland","633","O"
"COMPASS_May22_174","LOI","percentOM",41.91,"CB","GWI","upland","642","O"
"COMPASS_May22_175","LOI","percentOM",62.05,"CB","GWI","upland","647","O"
"COMPASS_May22_176","LOI","percentOM",57.88,"CB","GWI","upland","650","O"
"COMPASS_May22_177","LOI","percentOM",60.3,"CB","GWI","upland","678","O"
"COMPASS_May22_178","LOI","percentOM",72.87,"CB","GWI","upland","682","O"
"COMPASS_May22_179","LOI","percentOM",66.01,"CB","GWI","upland","683","O"
"COMPASS_May22_180","LOI","percentOM",51.83,"CB","GWI","transition","162","O"
"COMPASS_May22_181","LOI","percentOM",65.41,"CB","GWI","transition","163","O"
"COMPASS_May22_182","LOI","percentOM",55.35,"CB","GWI","transition","164","O"
"COMPASS_May22_183","LOI","percentOM",53.08,"CB","GWI","transition","766","O"
"COMPASS_May22_184","LOI","percentOM",76.01,"CB","GWI","transition","777","O"
"COMPASS_May22_185","LOI","percentOM",69.45,"CB","GWI","transition","782","O"
"COMPASS_May22_186","LOI","percentOM",66.72,"CB","GWI","transition","786","O"
"COMPASS_May22_187","LOI","percentOM",61.88,"CB","GWI","transition","789","O"
"COMPASS_May22_188","LOI","percentOM",46.19,"CB","GWI","wetland","W1","O"
"COMPASS_May22_189","LOI","percentOM",34.49,"CB","GWI","wetland","W2","O"
"COMPASS_May22_190","LOI","percentOM",37.31,"CB","GWI","wetland","W3","O"
"COMPASS_May22_191","LOI","percentOM",23.94,"CB","GWI","wetland","W4","O"
"COMPASS_May22_192","LOI","percentOM",23.79,"CB","GWI","wetland","W5","O"
"COMPASS_May22_193","LOI","percentOM",10.06,"CB","GWI","wetland","W6","O"
"COMPASS_May22_194","LOI","percentOM",10.09,"CB","GWI","wetland","W7","O"
"COMPASS_May22_195","LOI","percentOM",25.17,"CB","GWI","wetland","W8","O"
"COMPASS_Aug22_215","LOI","percentOM",5.31,"CB","GCW","upland","C12","A"
"COMPASS_Aug22_216","LOI","percentOM",6.33,"CB","GCW","upland","C11","A"
"COMPASS_Aug22_217","LOI","percentOM",8.56,"CB","GCW","upland","C10","A"
"COMPASS_Aug22_218","LOI","percentOM",6.13,"CB","GCW","upland","C07","A"
"COMPASS_Aug22_219","LOI","percentOM",9.64,"CB","GCW","upland","C19","A"
"COMPASS_Aug22_220","LOI","percentOM",5.72,"CB","GCW","upland","C09","A"
"COMPASS_Aug22_221","LOI","percentOM",6.96,"CB","GCW","upland","1383","A"
"COMPASS_Aug22_222","LOI","percentOM",12.94,"CB","GCW","upland","1379","A"
"COMPASS_Aug22_223","LOI","percentOM",14.57,"CB","GCW","transition","L1","A"
"COMPASS_Aug22_224","LOI","percentOM",16.09,"CB","GCW","transition","L2","A"
"COMPASS_Aug22_225","LOI","percentOM",18.01,"CB","GCW","transition","L3","A"
"COMPASS_Aug22_226","LOI","percentOM",18.22,"CB","GCW","transition","L4","A"
"COMPASS_Aug22_227","LOI","percentOM",12.43,"CB","GCW","transition","L5","A"
"COMPASS_Aug22_228","LOI","percentOM",11.11,"CB","GCW","transition","L6","A"
"COMPASS_Aug22_229","LOI","percentOM",9.3,"CB","GCW","transition","711","A"
"COMPASS_Aug22_230","LOI","percentOM",12.57,"CB","GCW","transition","713","A"
"COMPASS_Aug22_231","LOI","percentOM",63.17,"CB","GCW","wetland","W1","A"
"COMPASS_Aug22_232","LOI","percentOM",63.09,"CB","GCW","wetland","W2","A"
"COMPASS_Aug22_233","LOI","percentOM",60.27,"CB","GCW","wetland","W3","A"
"COMPASS_Aug22_234","LOI","percentOM",70.91,"CB","GCW","wetland","W4","A"
"COMPASS_Aug22_235","LOI","percentOM",65.87,"CB","GCW","wetland","W5","A"
"COMPASS_Aug22_236","LOI","percentOM",68.06,"CB","GCW","wetland","W6","A"
"COMPASS_Aug22_237","LOI","percentOM",69.82,"CB","GCW","wetland","W7","A"
"COMPASS_Aug22_238","LOI","percentOM",70.11,"CB","GCW","wetland","W8","A"
"COMPASS_Dec2021_001","LOI","percentOM",15.61,"WLE","PTR","upland","1","A"
"COMPASS_Dec2021_002","LOI","percentOM",16.33,"WLE","PTR","upland","2","A"
"COMPASS_Dec2021_003","LOI","percentOM",15.67,"WLE","PTR","upland","3","A"
"COMPASS_Dec2021_004","LOI","percentOM",12.42,"WLE","PTR","upland","4","A"
"COMPASS_Dec2021_005","LOI","percentOM",13.06,"WLE","PTR","upland","5","A"
"COMPASS_Dec2021_006","LOI","percentOM",15.11,"WLE","PTR","upland","6","A"
"COMPASS_Dec2021_007","LOI","percentOM",17.45,"WLE","PTR","upland","7","A"
"COMPASS_Dec2021_008","LOI","percentOM",15.06,"WLE","PTR","upland","8","A"
"COMPASS_Dec2021_009","LOI","percentOM",14.78,"WLE","PTR","upland","9","A"
"COMPASS_Dec2021_010","LOI","percentOM",22.15,"WLE","PTR","transition","11","A"
"COMPASS_Dec2021_011","LOI","percentOM",18.94,"WLE","PTR","transition","12","A"
"COMPASS_Dec2021_012","LOI","percentOM",15.64,"WLE","PTR","transition","13","A"
"COMPASS_Dec2021_013","LOI","percentOM",18.07,"WLE","PTR","transition","14","A"
"COMPASS_Dec2021_014","LOI","percentOM",12.83,"WLE","PTR","transition","16","A"
"COMPASS_Dec2021_015","LOI","percentOM",13.02,"WLE","PTR","transition","17","A"
"COMPASS_Dec2021_016","LOI","percentOM",53.26,"WLE","PTR","transition","19","A"
"COMPASS_Dec2021_017","LOI","percentOM",19.46,"WLE","PTR","transition","20","A"
"COMPASS_Dec2021_018","LOI","percentOM",16.91,"WLE","PTR","transition","21","A"
"COMPASS_Dec2021_019","LOI","percentOM",15.87,"WLE","PTR","wetland","L1","A"
"COMPASS_Dec2021_020","LOI","percentOM",16.38,"WLE","PTR","wetland","L2","A"
"COMPASS_Dec2021_021","LOI","percentOM",18.98,"WLE","PTR","wetland","L3","A"
"COMPASS_Dec2021_022","LOI","percentOM",20.28,"WLE","PTR","wetland","L4","A"
"COMPASS_Dec2021_023","LOI","percentOM",20.57,"WLE","PTR","wetland","L5","A"
"COMPASS_Dec2021_024","LOI","percentOM",19.62,"WLE","PTR","wetland","L6","A"
"COMPASS_Dec2021_025","LOI","percentOM",17.43,"WLE","PTR","wetland","L7","A"
"COMPASS_Dec2021_026","LOI","percentOM",16.11,"WLE","PTR","wetland","L8","A"
"COMPASS_Dec2021_027","LOI","percentOM",17.7,"WLE","PTR","wetland","L9","A"
"COMPASS_Dec2021_028","LOI","percentOM",18.24,"WLE","PTR","wetland","C1","A"
"COMPASS_Dec2021_029","LOI","percentOM",17.51,"WLE","PTR","wetland","C2","A"
"COMPASS_Dec2021_030","LOI","percentOM",16.78,"WLE","PTR","wetland","C3","A"
"COMPASS_Dec2021_031","LOI","percentOM",15.85,"WLE","PTR","wetland","Ph1","A"
"COMPASS_Dec2021_032","LOI","percentOM",14.21,"WLE","PTR","wetland","Ph2","A"
"COMPASS_Dec2021_033","LOI","percentOM",13.39,"WLE","PTR","wetland","Ph3","A"
"COMPASS_Dec2021_034","LOI","percentOM",12.19,"WLE","CRC","upland","201","A"
"COMPASS_Dec2021_035","LOI","percentOM",17.52,"WLE","CRC","upland","202","A"
"COMPASS_Dec2021_036","LOI","percentOM",13.29,"WLE","CRC","upland","203","A"
"COMPASS_Dec2021_037","LOI","percentOM",15.76,"WLE","CRC","upland","204","A"
"COMPASS_Dec2021_038","LOI","percentOM",15.19,"WLE","CRC","upland","205","A"
"COMPASS_Dec2021_039","LOI","percentOM",19.94,"WLE","CRC","upland","206","A"
"COMPASS_Dec2021_040","LOI","percentOM",14.59,"WLE","CRC","upland","207","A"
"COMPASS_Dec2021_041","LOI","percentOM",13.18,"WLE","CRC","upland","208","A"
"COMPASS_Dec2021_042","LOI","percentOM",13.47,"WLE","CRC","upland","209","A"
"COMPASS_Dec2021_043","LOI","percentOM",19.75,"WLE","CRC","transition","211","A"
"COMPASS_Dec2021_044","LOI","percentOM",30.84,"WLE","CRC","transition","212","A"
"COMPASS_Dec2021_045","LOI","percentOM",37.12,"WLE","CRC","transition","213","A"
"COMPASS_Dec2021_046","LOI","percentOM",19.02,"WLE","CRC","transition","214","A"
"COMPASS_Dec2021_047","LOI","percentOM",22.33,"WLE","CRC","transition","215","A"
"COMPASS_Dec2021_048","LOI","percentOM",21.74,"WLE","CRC","transition","216","A"
"COMPASS_Dec2021_049","LOI","percentOM",29.49,"WLE","CRC","transition","217","A"
"COMPASS_Dec2021_050","LOI","percentOM",25.16,"WLE","CRC","transition","218","A"
"COMPASS_Dec2021_051","LOI","percentOM",17.96,"WLE","CRC","transition","219","A"
"COMPASS_Dec2021_052","LOI","percentOM",17.48,"WLE","CRC","wetland","W1","A"
"COMPASS_Dec2021_053","LOI","percentOM",17.52,"WLE","CRC","wetland","W2","A"
"COMPASS_Dec2021_054","LOI","percentOM",16.96,"WLE","CRC","wetland","W3","A"
"COMPASS_Dec2021_055","LOI","percentOM",17.35,"WLE","CRC","wetland","W4","A"
"COMPASS_Dec2021_056","LOI","percentOM",12.83,"WLE","CRC","wetland","W5","A"
"COMPASS_Dec2021_057","LOI","percentOM",14.95,"WLE","CRC","wetland","W6","A"
"COMPASS_Dec2021_058","LOI","percentOM",19.76,"WLE","CRC","wetland","W7","A"
"COMPASS_Dec2021_059","LOI","percentOM",9.3,"WLE","CRC","wetland","W8","A"
"COMPASS_Dec2021_060","LOI","percentOM",14.25,"WLE","CRC","wetland","W9","A"
"COMPASS_Dec2021_061","LOI","percentOM",9.81,"WLE","OWC","upland","101","A"
"COMPASS_Dec2021_062","LOI","percentOM",9.44,"WLE","OWC","upland","102","A"
"COMPASS_Dec2021_063","LOI","percentOM",12.03,"WLE","OWC","upland","103","A"
"COMPASS_Dec2021_064","LOI","percentOM",11.31,"WLE","OWC","upland","104","A"
"COMPASS_Dec2021_065","LOI","percentOM",13.39,"WLE","OWC","upland","105","A"
"COMPASS_Dec2021_066","LOI","percentOM",7.03,"WLE","OWC","upland","106","A"
"COMPASS_Dec2021_067","LOI","percentOM",9.76,"WLE","OWC","upland","107","A"
"COMPASS_Dec2021_068","LOI","percentOM",14.68,"WLE","OWC","upland","108","A"
"COMPASS_Dec2021_069","LOI","percentOM",10.58,"WLE","OWC","upland","109","A"
"COMPASS_Dec2021_070","LOI","percentOM",11.18,"WLE","OWC","transition","120","A"
"COMPASS_Dec2021_071","LOI","percentOM",11.01,"WLE","OWC","transition","121","A"
"COMPASS_Dec2021_072","LOI","percentOM",13.63,"WLE","OWC","transition","122","A"
"COMPASS_Dec2021_073","LOI","percentOM",13.1,"WLE","OWC","transition","123","A"
"COMPASS_Dec2021_074","LOI","percentOM",15.56,"WLE","OWC","transition","124","A"
"COMPASS_Dec2021_075","LOI","percentOM",17.44,"WLE","OWC","transition","125","A"
"COMPASS_Dec2021_076","LOI","percentOM",7.28,"WLE","OWC","transition","126","A"
"COMPASS_Dec2021_077","LOI","percentOM",30.17,"WLE","OWC","transition","127","A"
"COMPASS_Dec2021_078","LOI","percentOM",19.59,"WLE","OWC","transition","128","A"
"COMPASS_Dec2021_079","LOI","percentOM",15.41,"WLE","OWC","wte","W1","A"
"COMPASS_Dec2021_080","LOI","percentOM",12.44,"WLE","OWC","wte","W2","A"
"COMPASS_Dec2021_081","LOI","percentOM",14.5,"WLE","OWC","wte","W3","A"
"COMPASS_Dec2021_082","LOI","percentOM",13.32,"WLE","OWC","wte","W4","A"
"COMPASS_Dec2021_083","LOI","percentOM",9.82,"WLE","OWC","wte","W5","A"
"COMPASS_Dec2021_084","LOI","percentOM",15.02,"WLE","OWC","wte","W6","A"
"COMPASS_Dec2021_085","LOI","percentOM",20.24,"WLE","OWC","wte","W7","A"
"COMPASS_Dec2021_086","LOI","percentOM",14.58,"WLE","OWC","wte","W8","A"
